tc,cta,id_art,id_subsubfam,id_subfam,id_famn,id_seccion,id_subagr,id_agr,vta,uni,id_artn,art_sp,fam_sp,fam_en
635495135,15525210,94448,101070640100,1010706401,10107064,101,107,101,3.05,10,94448,SPAGHETTI N5 250 G Brand_3,PASTA ALIMENTICIA SE,pasta
717730286,94639698,16815,101070640100,1010706401,10107064,101,107,101,9.18,5,16815,FIDEOS FINOS 1 KG Brand_1,PASTA ALIMENTICIA SE,pasta
401755894,35466873,94812,101070640100,1010706401,10107064,101,107,101,0.54,1,94812,MACARRONES 500 G Store_Brand,PASTA ALIMENTICIA SE,pasta
315100828,44155284,54818,101070640100,1010706401,10107064,101,107,101,9.3,3,54818,MARAVILLA 250 G Store_Brand,PASTA ALIMENTICIA SE,pasta
971251784,36682998,98604,101070640100,1010706401,10107064,101,107,101,5.68,3,98604,MACARRONES 1 KG Brand_3,PASTA ALIMENTICIA SE,pasta
924446351,70883873,89778,101070640100,1010706401,10107064,101,107,101,8.7,1,89778,SPAGHETTI N5 250 G Brand_2,PASTA ALIMENTICIA SE,pasta
963302879,56566034,90480,101070640100,1010706401,10107064,101,107,101,5.49,3,90480,SPAGHETTI N5 500 G Brand_1,PASTA ALIMENTICIA SE,pasta
129221907,68913877,26302,101070640100,1010706401,10107064,101,107,101,10.46,10,26302,MARAVILLA 500 G Brand_1,PASTA ALIMENTICIA SE,pasta
606174440,70411192,83948,101070640100,1010706401,10107064,101,107,101,10.43,5,83948,MACARRONES 500 G Brand_1,PASTA ALIMENTICIA SE,pasta
615611096,93245742,31240,101070640100,1010706401,10107064,101,107,101,2.08,2,31240,FIDEOS FINOS 1 KG Store_Brand,PASTA ALIMENTICIA SE,pasta
948219252,72125160,21187,101070640100,1010706401,10107064,101,107,101,7.13,10,21187,MACARRONES 500 G Brand_2,PASTA ALIMENTICIA SE,pasta
928848610,17600244,96601,101070640100,1010706401,10107064,101,107,101,0.83,1,96601,SPAGHETTI N5 250 G Brand_1,PASTA ALIMENTICIA SE,pasta
754895076,29113327,17270,101070640100,1010706401,10107064,101,107,101,9.22,3,17270,SPAGHETTI N5 250 G Brand_1,PASTA ALIMENTICIA SE,pasta
904351529,39966911,89432,101070640100,1010706401,10107064,101,107,101,14.09,3,89432,FIDEOS FINOS 500 G Brand_2,PASTA ALIMENTICIA SE,pasta
899719816,72294596,67409,101070640100,1010706401,10107064,101,107,101,11.07,10,67409,SPAGHETTI N5 250 G Brand_1,PASTA ALIMENTICIA SE,pasta
829936127,94519857,92544,101070640100,1010706401,10107064,101,107,101,13.82,3,92544,MARAVILLA 250 G Brand_2,PASTA ALIMENTICIA SE,pasta
699947645,52758937,92728,101070640100,1010706401,10107064,101,107,101,12.5,2,92728,FIDEO CABELLIN 500 G Brand_3,PASTA ALIMENTICIA SE,pasta
238966987,62303914,15148,101070640100,1010706401,10107064,101,107,101,11.82,5,15148,SPAGHETTI N5 250 G Brand_3,PASTA ALIMENTICIA SE,pasta
142740822,65207439,67300,101070640100,1010706401,10107064,101,107,101,9.36,5,67300,MARAVILLA 500 G Brand_2,PASTA ALIMENTICIA SE,pasta
454358677,43290770,74268,101070640100,1010706401,10107064,101,107,101,9.86,10,74268,SPAGHETTI N5 500 G Brand_3,PASTA ALIMENTICIA SE,pasta
926675809,99547795,86366,101070640100,1010706401,10107064,101,107,101,0.67,2,86366,FIDEO CABELLIN 1 KG Brand_3,PASTA ALIMENTICIA SE,pasta
129036533,44214635,17245,101070640100,1010706401,10107064,101,107,101,10.64,5,17245,FIDEO CABELLIN 500 G Brand_2,PASTA ALIMENTICIA SE,pasta
258505319,90598052,73940,101070640100,1010706401,10107064,101,107,101,13.66,1,73940,MACARRONES 250 G Brand_2,PASTA ALIMENTICIA SE,pasta
667831464,27919043,89088,101070640100,1010706401,10107064,101,107,101,14.37,2,89088,FIDEO CABELLIN 500 G Brand_3,PASTA ALIMENTICIA SE,pasta
915825573,67964453,52066,101070640100,1010706401,10107064,101,107,101,14.2,3,52066,MARAVILLA 1 KG Brand_2,PASTA ALIMENTICIA SE,pasta
223961467,71399316,53455,101070640100,1010706401,10107064,101,107,101,11.62,2,53455,FIDEOS FINOS 1 KG Brand_2,PASTA ALIMENTICIA SE,pasta
984565429,93347151,21475,101070640100,1010706401,10107064,101,107,101,11.11,1,21475,FIDEOS FINOS 250 G Brand_2,PASTA ALIMENTICIA SE,pasta
621100605,83360862,87106,101070640100,1010706401,10107064,101,107,101,3.91,10,87106,TALLARINES 250 G Brand_1,PASTA ALIMENTICIA SE,pasta
106761986,33716819,12824,101070640100,1010706401,10107064,101,107,101,4.97,2,12824,SPAGHETTI N5 250 G Store_Brand,PASTA ALIMENTICIA SE,pasta
691926520,34422348,65757,101070640100,1010706401,10107064,101,107,101,13.86,10,65757,FIDEO CABELLIN 500 G Brand_3,PASTA ALIMENTICIA SE,pasta
360830557,90550284,38019,101070640100,1010706401,10107064,101,107,101,6.08,3,38019,SPAGHETTI N5 1 KG Store_Brand,PASTA ALIMENTICIA SE,pasta
634411021,89097513,65906,101070640100,1010706401,10107064,101,107,101,0.59,5,65906,TALLARINES 250 G Brand_1,PASTA ALIMENTICIA SE,pasta
795703376,63333652,74350,101070640100,1010706401,10107064,101,107,101,6.12,10,74350,TALLARINES 250 G Brand_1,PASTA ALIMENTICIA SE,pasta
906169073,62718412,86212,101070640100,1010706401,10107064,101,107,101,10.05,2,86212,FIDEOS FINOS 250 G Store_Brand,PASTA ALIMENTICIA SE,pasta
292715280,28318831,32868,101070640100,1010706401,10107064,101,107,101,5.71,10,32868,FIDEO CABELLIN 250 G Brand_2,PASTA ALIMENTICIA SE,pasta
497873086,17024485,55541,101070640100,1010706401,10107064,101,107,101,3.62,2,55541,MARAVILLA 250 G Brand_2,PASTA ALIMENTICIA SE,pasta
353682120,42881437,19530,101070640100,1010706401,10107064,101,107,101,5.74,3,19530,MACARRONES 1 KG Brand_3,PASTA ALIMENTICIA SE,pasta
659429047,94522976,78096,101070640100,1010706401,10107064,101,107,101,14.09,1,78096,MACARRONES 500 G Brand_1,PASTA ALIMENTICIA SE,pasta
428317039,92611439,58176,101070640100,1010706401,10107064,101,107,101,12.5,10,58176,MACARRONES 500 G Store_Brand,PASTA ALIMENTICIA SE,pasta
882785766,34972188,91826,101070640100,1010706401,10107064,101,107,101,11.68,3,91826,FIDEO CABELLIN 1 KG Store_Brand,PASTA ALIMENTICIA SE,pasta
970547544,32622845,54187,101070640100,1010706401,10107064,101,107,101,4.75,2,54187,MARAVILLA 1 KG Brand_3,PASTA ALIMENTICIA SE,pasta
409692888,79301195,89115,101070640100,1010706401,10107064,101,107,101,14.45,3,89115,FIDEO CABELLIN 250 G Brand_3,PASTA ALIMENTICIA SE,pasta
277057897,32800251,23406,101070640100,1010706401,10107064,101,107,101,11.43,10,23406,FIDEOS FINOS 500 G Brand_2,PASTA ALIMENTICIA SE,pasta
876262027,60338527,96306,101070640100,1010706401,10107064,101,107,101,2.01,1,96306,FIDEO CABELLIN 1 KG Store_Brand,PASTA ALIMENTICIA SE,pasta
224169337,54462111,28539,101070640100,1010706401,10107064,101,107,101,10.76,5,28539,FIDEO CABELLIN 250 G Brand_3,PASTA ALIMENTICIA SE,pasta
750744583,54493579,69066,101070640100,1010706401,10107064,101,107,101,7.43,10,69066,SPAGHETTI N5 1 KG Brand_1,PASTA ALIMENTICIA SE,pasta
768300904,56167096,17926,101070640100,1010706401,10107064,101,107,101,5.35,1,17926,TALLARINES 250 G Brand_2,PASTA ALIMENTICIA SE,pasta
663176810,35600638,67739,101070640100,1010706401,10107064,101,107,101,1.11,3,67739,FIDEO CABELLIN 1 KG Brand_2,PASTA ALIMENTICIA SE,pasta
877113868,60098628,43719,101070640100,1010706401,10107064,101,107,101,5.79,1,43719,SPAGHETTI N5 500 G Brand_1,PASTA ALIMENTICIA SE,pasta
213512163,65646960,75752,101070640100,1010706401,10107064,101,107,101,2.68,5,75752,TALLARINES 250 G Brand_1,PASTA ALIMENTICIA SE,pasta
491966122,79880905,68486,101070640100,1010706401,10107064,101,107,101,12.5,3,68486,FIDEOS FINOS 1 KG Brand_1,PASTA ALIMENTICIA SE,pasta
335405574,68015882,72142,101070640100,1010706401,10107064,101,107,101,7.6,3,72142,FIDEOS FINOS 250 G Store_Brand,PASTA ALIMENTICIA SE,pasta
707912283,38292197,74930,101070640100,1010706401,10107064,101,107,101,5.19,2,74930,SPAGHETTI N5 250 G Brand_3,PASTA ALIMENTICIA SE,pasta
933419684,88615087,73426,101070640100,1010706401,10107064,101,107,101,14.53,5,73426,SPAGHETTI N5 1 KG Brand_3,PASTA ALIMENTICIA SE,pasta
950515414,54687062,85478,101070640100,1010706401,10107064,101,107,101,10.12,10,85478,FIDEO CABELLIN 1 KG Brand_3,PASTA ALIMENTICIA SE,pasta
489799446,68982562,62946,101070640100,1010706401,10107064,101,107,101,2.61,10,62946,SPAGHETTI N5 1 KG Brand_1,PASTA ALIMENTICIA SE,pasta
647665424,73890255,64980,101070640100,1010706401,10107064,101,107,101,9.17,10,64980,TALLARINES 500 G Brand_2,PASTA ALIMENTICIA SE,pasta
283132522,17920405,93222,101070640100,1010706401,10107064,101,107,101,4.1,5,93222,TALLARINES 1 KG Brand_3,PASTA ALIMENTICIA SE,pasta
759198435,84027232,92413,101070640100,1010706401,10107064,101,107,101,14.87,3,92413,TALLARINES 500 G Brand_2,PASTA ALIMENTICIA SE,pasta
229412290,20389504,26641,101070640100,1010706401,10107064,101,107,101,4.59,10,26641,MACARRONES 250 G Brand_2,PASTA ALIMENTICIA SE,pasta
745140846,10310336,50912,101070640100,1010706401,10107064,101,107,101,3.98,10,50912,FIDEOS FINOS 250 G Store_Brand,PASTA ALIMENTICIA SE,pasta
981320112,97254231,83000,101070640100,1010706401,10107064,101,107,101,6.75,10,83000,MACARRONES 250 G Brand_1,PASTA ALIMENTICIA SE,pasta
841333447,57983179,19522,101070640100,1010706401,10107064,101,107,101,4.77,3,19522,MACARRONES 500 G Brand_3,PASTA ALIMENTICIA SE,pasta
854636538,19973444,41260,101070640100,1010706401,10107064,101,107,101,4.1,2,41260,FIDEO CABELLIN 250 G Brand_1,PASTA ALIMENTICIA SE,pasta
789840931,99138387,12383,101070640100,1010706401,10107064,101,107,101,7.41,3,12383,SPAGHETTI N5 500 G Store_Brand,PASTA ALIMENTICIA SE,pasta
186800309,92005627,89851,101070640100,1010706401,10107064,101,107,101,0.49,1,89851,FIDEOS FINOS 250 G Brand_1,PASTA ALIMENTICIA SE,pasta
329340317,86314567,13794,101070640100,1010706401,10107064,101,107,101,3.95,3,13794,FIDEO CABELLIN 250 G Brand_1,PASTA ALIMENTICIA SE,pasta
954159748,57451465,49502,101070640100,1010706401,10107064,101,107,101,3.06,5,49502,FIDEOS FINOS 250 G Brand_3,PASTA ALIMENTICIA SE,pasta
324254793,79225740,33700,101070640100,1010706401,10107064,101,107,101,0.1,5,33700,MARAVILLA 1 KG Brand_1,PASTA ALIMENTICIA SE,pasta
141478497,90147909,11057,101070640100,1010706401,10107064,101,107,101,0.58,3,11057,MARAVILLA 500 G Brand_1,PASTA ALIMENTICIA SE,pasta
180076720,26899214,25904,101070640100,1010706401,10107064,101,107,101,2.68,2,25904,MACARRONES 500 G Brand_1,PASTA ALIMENTICIA SE,pasta
554277372,73708182,23258,101070640100,1010706401,10107064,101,107,101,11.0,1,23258,TALLARINES 250 G Brand_2,PASTA ALIMENTICIA SE,pasta
388940968,85115324,27836,101070640100,1010706401,10107064,101,107,101,3.66,1,27836,MARAVILLA 500 G Store_Brand,PASTA ALIMENTICIA SE,pasta
302278242,74425859,17385,101070640100,1010706401,10107064,101,107,101,4.71,1,17385,FIDEOS FINOS 250 G Store_Brand,PASTA ALIMENTICIA SE,pasta
302706141,77847877,74466,101070640100,1010706401,10107064,101,107,101,2.94,1,74466,SPAGHETTI N5 250 G Brand_2,PASTA ALIMENTICIA SE,pasta
751078470,67606712,88284,101070640100,1010706401,10107064,101,107,101,8.69,3,88284,FIDEOS FINOS 250 G Store_Brand,PASTA ALIMENTICIA SE,pasta
950496894,65094002,43655,101070640100,1010706401,10107064,101,107,101,3.86,3,43655,MARAVILLA 250 G Brand_2,PASTA ALIMENTICIA SE,pasta
100508146,79407371,99959,101070640100,1010706401,10107064,101,107,101,6.72,1,99959,MARAVILLA 1 KG Brand_3,PASTA ALIMENTICIA SE,pasta
478603699,31321038,17955,101070640100,1010706401,10107064,101,107,101,13.9,2,17955,MACARRONES 500 G Brand_1,PASTA ALIMENTICIA SE,pasta
692817871,35038530,70889,101070640100,1010706401,10107064,101,107,101,4.48,2,70889,TALLARINES 250 G Brand_3,PASTA ALIMENTICIA SE,pasta
791976886,30640989,29777,101070640100,1010706401,10107064,101,107,101,8.69,3,29777,FIDEOS FINOS 500 G Brand_3,PASTA ALIMENTICIA SE,pasta
801825492,15691663,12128,101070640100,1010706401,10107064,101,107,101,5.61,1,12128,MARAVILLA 250 G Brand_3,PASTA ALIMENTICIA SE,pasta
516287104,33099469,46469,101070640100,1010706401,10107064,101,107,101,5.69,1,46469,MARAVILLA 500 G Brand_3,PASTA ALIMENTICIA SE,pasta
798157808,21226443,10670,101070640100,1010706401,10107064,101,107,101,6.33,3,10670,MACARRONES 250 G Store_Brand,PASTA ALIMENTICIA SE,pasta
466504996,39626060,57620,101070640100,1010706401,10107064,101,107,101,7.34,2,57620,FIDEOS FINOS 1 KG Brand_3,PASTA ALIMENTICIA SE,pasta
863464464,67242038,22168,101070640100,1010706401,10107064,101,107,101,7.81,10,22168,FIDEO CABELLIN 250 G Brand_2,PASTA ALIMENTICIA SE,pasta
260593161,49470243,97020,101070640100,1010706401,10107064,101,107,101,13.35,3,97020,FIDEO CABELLIN 250 G Brand_1,PASTA ALIMENTICIA SE,pasta
542057679,37725832,89299,101070640100,1010706401,10107064,101,107,101,13.56,2,89299,MARAVILLA 1 KG Brand_1,PASTA ALIMENTICIA SE,pasta
291885175,48963623,90357,101070640100,1010706401,10107064,101,107,101,11.25,2,90357,FIDEOS FINOS 1 KG Brand_3,PASTA ALIMENTICIA SE,pasta
374488328,17442241,74459,101070640100,1010706401,10107064,101,107,101,3.7,3,74459,FIDEO CABELLIN 500 G Brand_1,PASTA ALIMENTICIA SE,pasta
446442147,52577572,59377,101070640100,1010706401,10107064,101,107,101,7.82,5,59377,FIDEO CABELLIN 1 KG Brand_2,PASTA ALIMENTICIA SE,pasta
805177753,13034246,24380,101070640100,1010706401,10107064,101,107,101,6.29,3,24380,TALLARINES 1 KG Brand_3,PASTA ALIMENTICIA SE,pasta
330011226,73189566,69347,101070640100,1010706401,10107064,101,107,101,11.46,3,69347,SPAGHETTI N5 500 G Brand_1,PASTA ALIMENTICIA SE,pasta
856161623,52444355,91093,101070640100,1010706401,10107064,101,107,101,3.37,5,91093,SPAGHETTI N5 250 G Brand_2,PASTA ALIMENTICIA SE,pasta
922110158,53513458,16465,101070640100,1010706401,10107064,101,107,101,1.12,1,16465,MARAVILLA 250 G Brand_2,PASTA ALIMENTICIA SE,pasta
730582130,33557529,64218,101070640100,1010706401,10107064,101,107,101,10.5,2,64218,TALLARINES 1 KG Brand_1,PASTA ALIMENTICIA SE,pasta
393743541,44218517,56737,101070640100,1010706401,10107064,101,107,101,8.03,1,56737,SPAGHETTI N5 500 G Brand_2,PASTA ALIMENTICIA SE,pasta
163969612,24953234,48220,101070640100,1010706401,10107064,101,107,101,3.3,1,48220,MARAVILLA 1 KG Store_Brand,PASTA ALIMENTICIA SE,pasta
884476775,56612089,42705,101070640100,1010706401,10107064,101,107,101,6.44,3,42705,MARAVILLA 500 G Brand_3,PASTA ALIMENTICIA SE,pasta
760099245,24840825,12172,101070640100,1010706401,10107064,101,107,101,11.88,3,12172,MACARRONES 1 KG Brand_3,PASTA ALIMENTICIA SE,pasta
155936672,67710524,64616,101070640100,1010706401,10107064,101,107,101,12.42,1,64616,FIDEO CABELLIN 250 G Brand_2,PASTA ALIMENTICIA SE,pasta
530096265,30394335,12398,101070640100,1010706401,10107064,101,107,101,4.21,5,12398,FIDEO CABELLIN 250 G Brand_1,PASTA ALIMENTICIA SE,pasta
209873991,39110506,25320,101070640100,1010706401,10107064,101,107,101,4.37,1,25320,FIDEOS FINOS 1 KG Store_Brand,PASTA ALIMENTICIA SE,pasta
549811963,22381165,49832,101070640100,1010706401,10107064,101,107,101,12.41,5,49832,MACARRONES 1 KG Brand_2,PASTA ALIMENTICIA SE,pasta
788925288,11358911,36629,101070640100,1010706401,10107064,101,107,101,2.55,1,36629,MARAVILLA 250 G Brand_1,PASTA ALIMENTICIA SE,pasta
307946730,23066273,67995,101070640100,1010706401,10107064,101,107,101,0.9,3,67995,FIDEO CABELLIN 1 KG Brand_3,PASTA ALIMENTICIA SE,pasta
625796882,86099253,55121,101070640100,1010706401,10107064,101,107,101,13.21,3,55121,FIDEO CABELLIN 500 G Brand_1,PASTA ALIMENTICIA SE,pasta
501773166,76815903,79633,101070640100,1010706401,10107064,101,107,101,14.62,10,79633,FIDEOS FINOS 250 G Brand_1,PASTA ALIMENTICIA SE,pasta
521259721,72355242,12996,101070640100,1010706401,10107064,101,107,101,3.04,10,12996,FIDEO CABELLIN 250 G Store_Brand,PASTA ALIMENTICIA SE,pasta
435325280,34607942,54274,101070640100,1010706401,10107064,101,107,101,9.76,10,54274,SPAGHETTI N5 500 G Brand_2,PASTA ALIMENTICIA SE,pasta
883724277,30031940,85136,101070640100,1010706401,10107064,101,107,101,2.31,3,85136,MARAVILLA 500 G Store_Brand,PASTA ALIMENTICIA SE,pasta
842760971,63364024,60280,101070640100,1010706401,10107064,101,107,101,8.87,2,60280,MACARRONES 500 G Store_Brand,PASTA ALIMENTICIA SE,pasta
749697719,28304529,52902,101070640100,1010706401,10107064,101,107,101,2.53,10,52902,SPAGHETTI N5 250 G Brand_1,PASTA ALIMENTICIA SE,pasta
365251207,79057003,34513,101070640100,1010706401,10107064,101,107,101,12.05,5,34513,FIDEOS FINOS 500 G Store_Brand,PASTA ALIMENTICIA SE,pasta
730590011,35966392,63424,101070640100,1010706401,10107064,101,107,101,11.15,3,63424,MACARRONES 1 KG Brand_2,PASTA ALIMENTICIA SE,pasta
175251264,17403886,61433,101070640100,1010706401,10107064,101,107,101,1.73,1,61433,MARAVILLA 250 G Brand_3,PASTA ALIMENTICIA SE,pasta
604179892,72736297,70921,101070640100,1010706401,10107064,101,107,101,5.27,2,70921,MARAVILLA 250 G Brand_3,PASTA ALIMENTICIA SE,pasta
431673584,19680203,37353,101070640100,1010706401,10107064,101,107,101,7.48,10,37353,SPAGHETTI N5 1 KG Store_Brand,PASTA ALIMENTICIA SE,pasta
495379493,82310421,48680,101070640100,1010706401,10107064,101,107,101,2.46,2,48680,FIDEO CABELLIN 250 G Brand_1,PASTA ALIMENTICIA SE,pasta
218561193,43989387,65308,101070640100,1010706401,10107064,101,107,101,1.08,2,65308,TALLARINES 500 G Store_Brand,PASTA ALIMENTICIA SE,pasta
574866670,32998970,30477,101070640100,1010706401,10107064,101,107,101,4.0,10,30477,TALLARINES 250 G Brand_1,PASTA ALIMENTICIA SE,pasta
210320875,45947193,83381,101070640100,1010706401,10107064,101,107,101,7.41,5,83381,SPAGHETTI N5 1 KG Store_Brand,PASTA ALIMENTICIA SE,pasta
651120791,13335427,37169,101070640100,1010706401,10107064,101,107,101,6.09,3,37169,TALLARINES 250 G Brand_2,PASTA ALIMENTICIA SE,pasta
677118125,11758502,26741,101070640100,1010706401,10107064,101,107,101,3.61,3,26741,MARAVILLA 1 KG Brand_3,PASTA ALIMENTICIA SE,pasta
885639190,28576734,79193,101070640100,1010706401,10107064,101,107,101,5.86,5,79193,FIDEOS FINOS 250 G Store_Brand,PASTA ALIMENTICIA SE,pasta
557709377,59949225,99577,101070640100,1010706401,10107064,101,107,101,13.01,5,99577,MACARRONES 500 G Brand_2,PASTA ALIMENTICIA SE,pasta
187583497,19034463,82365,101070640100,1010706401,10107064,101,107,101,5.59,5,82365,FIDEOS FINOS 1 KG Store_Brand,PASTA ALIMENTICIA SE,pasta
790606982,96916740,11938,101070640100,1010706401,10107064,101,107,101,3.7,2,11938,SPAGHETTI N5 1 KG Brand_2,PASTA ALIMENTICIA SE,pasta
780958800,52405900,41348,101070640100,1010706401,10107064,101,107,101,2.25,10,41348,TALLARINES 250 G Brand_3,PASTA ALIMENTICIA SE,pasta
959679202,14618355,16934,101070640100,1010706401,10107064,101,107,101,9.45,5,16934,MARAVILLA 500 G Brand_1,PASTA ALIMENTICIA SE,pasta
937721985,68687141,98825,101070640100,1010706401,10107064,101,107,101,6.83,5,98825,FIDEOS FINOS 1 KG Brand_1,PASTA ALIMENTICIA SE,pasta
579654103,61306535,80198,101070640100,1010706401,10107064,101,107,101,4.08,5,80198,MACARRONES 500 G Store_Brand,PASTA ALIMENTICIA SE,pasta
844414995,26550489,50185,101070640100,1010706401,10107064,101,107,101,0.75,3,50185,FIDEOS FINOS 250 G Brand_2,PASTA ALIMENTICIA SE,pasta
102367396,14865249,52742,101070640100,1010706401,10107064,101,107,101,2.02,2,52742,SPAGHETTI N5 250 G Brand_3,PASTA ALIMENTICIA SE,pasta
329340317,51437842,66156,101070640100,1010706401,10107064,101,107,101,14.69,5,66156,MACARRONES 500 G Store_Brand,PASTA ALIMENTICIA SE,pasta
905274537,22229511,36620,101070640100,1010706401,10107064,101,107,101,3.03,10,36620,FIDEO CABELLIN 250 G Store_Brand,PASTA ALIMENTICIA SE,pasta
288504165,41100682,16441,101070640100,1010706401,10107064,101,107,101,6.97,3,16441,TALLARINES 500 G Brand_2,PASTA ALIMENTICIA SE,pasta
158802151,80895028,24397,101070640100,1010706401,10107064,101,107,101,3.49,1,24397,SPAGHETTI N5 500 G Brand_1,PASTA ALIMENTICIA SE,pasta
264086442,44474699,88437,101070640100,1010706401,10107064,101,107,101,8.58,3,88437,MACARRONES 500 G Brand_1,PASTA ALIMENTICIA SE,pasta
387785104,90933326,46954,101070640100,1010706401,10107064,101,107,101,10.49,3,46954,TALLARINES 1 KG Brand_1,PASTA ALIMENTICIA SE,pasta
719208383,71512345,99795,101070640100,1010706401,10107064,101,107,101,10.31,2,99795,TALLARINES 500 G Brand_1,PASTA ALIMENTICIA SE,pasta
491578806,71903029,52011,101070640100,1010706401,10107064,101,107,101,10.16,10,52011,TALLARINES 250 G Brand_3,PASTA ALIMENTICIA SE,pasta
974023899,32047947,20250,101070640100,1010706401,10107064,101,107,101,14.79,1,20250,MACARRONES 250 G Brand_2,PASTA ALIMENTICIA SE,pasta
177783438,32180007,79674,101070640100,1010706401,10107064,101,107,101,10.34,5,79674,FIDEOS FINOS 500 G Store_Brand,PASTA ALIMENTICIA SE,pasta
810147978,97809817,58371,101070640100,1010706401,10107064,101,107,101,12.78,1,58371,MARAVILLA 500 G Brand_3,PASTA ALIMENTICIA SE,pasta
813513042,59929268,98101,101070640100,1010706401,10107064,101,107,101,9.74,10,98101,MARAVILLA 250 G Brand_3,PASTA ALIMENTICIA SE,pasta
741029174,35803789,12812,101070640100,1010706401,10107064,101,107,101,0.14,3,12812,MACARRONES 500 G Store_Brand,PASTA ALIMENTICIA SE,pasta
197629859,28440045,40759,101070640100,1010706401,10107064,101,107,101,12.37,2,40759,SPAGHETTI N5 250 G Store_Brand,PASTA ALIMENTICIA SE,pasta
384482269,29725557,85746,101070640100,1010706401,10107064,101,107,101,10.81,5,85746,MARAVILLA 250 G Brand_3,PASTA ALIMENTICIA SE,pasta
515986004,56705990,64368,101070640100,1010706401,10107064,101,107,101,6.98,3,64368,FIDEOS FINOS 250 G Store_Brand,PASTA ALIMENTICIA SE,pasta
531320182,44726458,82775,101070640100,1010706401,10107064,101,107,101,1.04,1,82775,SPAGHETTI N5 1 KG Brand_2,PASTA ALIMENTICIA SE,pasta
904978801,21151128,78984,101070640100,1010706401,10107064,101,107,101,14.37,2,78984,SPAGHETTI N5 1 KG Brand_1,PASTA ALIMENTICIA SE,pasta
240656489,45190779,73901,101070640100,1010706401,10107064,101,107,101,11.32,5,73901,TALLARINES 250 G Brand_3,PASTA ALIMENTICIA SE,pasta
204260270,56488284,47498,101070640100,1010706401,10107064,101,107,101,10.49,3,47498,MACARRONES 500 G Brand_3,PASTA ALIMENTICIA SE,pasta
218698313,41739128,32299,101070640100,1010706401,10107064,101,107,101,3.67,5,32299,FIDEO CABELLIN 500 G Brand_3,PASTA ALIMENTICIA SE,pasta
340994236,23756328,56890,101070640100,1010706401,10107064,101,107,101,14.01,2,56890,MARAVILLA 250 G Brand_2,PASTA ALIMENTICIA SE,pasta
416822776,31329251,20451,101070640100,1010706401,10107064,101,107,101,6.48,5,20451,MARAVILLA 1 KG Brand_3,PASTA ALIMENTICIA SE,pasta
777134901,75642539,41124,101070640100,1010706401,10107064,101,107,101,6.79,3,41124,MARAVILLA 250 G Brand_1,PASTA ALIMENTICIA SE,pasta
215911520,67455091,83371,101070640100,1010706401,10107064,101,107,101,0.4,10,83371,FIDEO CABELLIN 500 G Brand_3,PASTA ALIMENTICIA SE,pasta
989312004,46708691,63243,101070640100,1010706401,10107064,101,107,101,6.85,5,63243,TALLARINES 500 G Brand_3,PASTA ALIMENTICIA SE,pasta
894932069,24176688,85984,101070640100,1010706401,10107064,101,107,101,5.42,10,85984,FIDEO CABELLIN 250 G Brand_1,PASTA ALIMENTICIA SE,pasta
572397715,72328381,52389,101070640100,1010706401,10107064,101,107,101,2.08,10,52389,TALLARINES 250 G Brand_3,PASTA ALIMENTICIA SE,pasta
465857993,26972877,19655,101070640100,1010706401,10107064,101,107,101,9.54,2,19655,FIDEO CABELLIN 1 KG Brand_1,PASTA ALIMENTICIA SE,pasta
911891397,65190576,43919,101070640100,1010706401,10107064,101,107,101,1.76,3,43919,MARAVILLA 500 G Brand_2,PASTA ALIMENTICIA SE,pasta
495219239,46082709,36809,101070640100,1010706401,10107064,101,107,101,2.41,1,36809,SPAGHETTI N5 1 KG Brand_2,PASTA ALIMENTICIA SE,pasta
232129666,55805795,40793,101070640100,1010706401,10107064,101,107,101,11.0,1,40793,MARAVILLA 500 G Store_Brand,PASTA ALIMENTICIA SE,pasta
318794970,94875741,16203,101070640100,1010706401,10107064,101,107,101,8.79,5,16203,TALLARINES 250 G Brand_1,PASTA ALIMENTICIA SE,pasta
749697719,95261886,24411,101070640100,1010706401,10107064,101,107,101,3.75,10,24411,FIDEOS FINOS 500 G Brand_3,PASTA ALIMENTICIA SE,pasta
611792658,41511933,88792,101070640100,1010706401,10107064,101,107,101,2.4,1,88792,SPAGHETTI N5 250 G Brand_1,PASTA ALIMENTICIA SE,pasta
757054722,41388293,70897,101070640100,1010706401,10107064,101,107,101,13.59,3,70897,FIDEO CABELLIN 1 KG Brand_3,PASTA ALIMENTICIA SE,pasta
178063210,50011341,99110,101070640100,1010706401,10107064,101,107,101,1.71,3,99110,MACARRONES 250 G Brand_3,PASTA ALIMENTICIA SE,pasta
228162321,65172764,85255,101070640100,1010706401,10107064,101,107,101,10.21,5,85255,MACARRONES 1 KG Store_Brand,PASTA ALIMENTICIA SE,pasta
188708386,87555476,20136,101070640100,1010706401,10107064,101,107,101,8.75,3,20136,FIDEO CABELLIN 250 G Store_Brand,PASTA ALIMENTICIA SE,pasta
309825338,26459769,97714,101070640100,1010706401,10107064,101,107,101,0.82,2,97714,TALLARINES 250 G Brand_3,PASTA ALIMENTICIA SE,pasta
190976711,63502583,70938,101070640100,1010706401,10107064,101,107,101,4.53,3,70938,FIDEOS FINOS 250 G Store_Brand,PASTA ALIMENTICIA SE,pasta
901449390,21039125,52220,101070640100,1010706401,10107064,101,107,101,10.4,5,52220,MARAVILLA 250 G Brand_3,PASTA ALIMENTICIA SE,pasta
